Datetime,Hour,Weekday,WeekOfMonth,Is_Business_Hours,Active_Users,CPU_Usage (%),Memory_Usage (%),Has_Event,Event_Payroll,Event_Tax,Event_EoM,Event_Risk_Score,Event_Day_Proximity_Hours,Saturation_Max,Active_Users_Lag1,CPU_Usage (%)_Lag1,Memory_Usage (%)_Lag1,Active_Users_Trend1,CPU_Usage (%)_Trend1,Memory_Usage (%)_Trend1,Active_Users_MA3,CPU_Usage (%)_MA3,Memory_Usage (%)_MA3,Scaling_Action,Scaling_Next_1h
2025-06-06 13:00:00,13,4,1,1,92,33.28,32.98,0,0,0,0,0.0,97,33.28,91.0,40.33,33.3,1.0,-7.049999999999997,-0.3200000000000003,83.66666666666667,35.696666666666665,32.68999999999999,0,0
2025-06-06 14:00:00,14,4,1,1,80,22.9,28.23,0,0,0,0,0.0,96,28.23,92.0,33.28,32.98,-12.0,-10.380000000000003,-4.7499999999999964,87.66666666666667,32.17,31.50333333333332,0,0
2025-06-06 15:00:00,15,4,1,1,72,34.07,38.76,0,0,0,0,0.0,97,38.76,80.0,22.9,28.23,-8.0,11.170000000000002,10.529999999999998,81.33333333333333,30.083333333333332,33.32333333333332,0,0
2025-06-06 16:00:00,16,4,1,1,106,17.04,49.39,0,0,0,0,0.0,96,49.39,72.0,34.07,38.76,34.0,-17.03,10.630000000000003,86.0,24.669999999999998,38.79333333333333,0,0
2025-06-06 17:00:00,17,4,1,1,68,44.7,20.16,0,0,0,0,0.0,97,44.7,106.0,17.04,49.39,-38.0,27.660000000000004,-29.23,82.0,31.936666666666667,36.103333333333325,0,0
2025-06-06 18:00:00,18,4,1,1,75,17.1,27.24,0,0,0,0,0.0,96,27.24,68.0,44.7,20.16,7.0,-27.6,7.079999999999998,83.0,26.28,32.26333333333332,0,0
2025-06-06 19:00:00,19,4,1,1,83,50.19,45.1,0,0,0,0,0.0,96,50.19,75.0,17.1,27.24,8.0,33.089999999999996,17.860000000000003,75.33333333333333,37.330000000000005,30.833333333333325,0,0
2025-06-06 20:00:00,20,4,1,0,76,4.96,37.82,0,0,0,0,0.0,97,37.82,83.0,50.19,45.1,-7.0,-45.23,-7.280000000000001,78.0,24.083333333333332,36.71999999999999,0,0
2025-06-06 21:00:00,21,4,1,0,74,19.41,26.7,0,0,0,0,0.0,98,26.7,76.0,4.96,37.82,-2.0,14.45,-11.120000000000001,77.66666666666667,24.853333333333335,36.539999999999985,0,0
2025-06-06 22:00:00,22,4,1,0,94,57.18,18.39,0,0,0,0,0.0,99,57.18,74.0,19.41,26.7,20.0,37.769999999999996,-8.309999999999999,81.33333333333333,27.183333333333334,27.636666666666656,0,0
2025-06-06 23:00:00,23,4,1,0,80,13.15,24.68,0,0,0,0,0.0,100,24.68,94.0,57.18,18.39,-14.0,-44.03,6.289999999999999,82.66666666666667,29.913333333333338,23.256666666666657,0,0
2025-06-07 00:00:00,0,5,1,0,74,33.77,11.82,0,0,0,0,0.0,82,33.77,80.0,13.15,24.68,-6.0,20.620000000000005,-12.86,82.66666666666667,34.699999999999996,18.296666666666656,0,0
2025-06-07 01:00:00,1,5,1,0,91,31.45,38.95,0,0,0,0,0.0,81,38.95,74.0,33.77,11.82,17.0,-2.320000000000004,27.130000000000003,81.66666666666667,26.123333333333335,25.14999999999999,0,0
2025-06-07 02:00:00,2,5,1,0,81,38.08,30.1,0,0,0,0,0.0,80,38.08,91.0,31.45,38.95,-10.0,6.629999999999999,-8.850000000000001,82.0,34.43333333333333,26.95666666666666,0,0
2025-06-07 03:00:00,3,5,1,0,75,32.07,23.69,0,0,0,0,0.0,79,32.07,81.0,38.08,30.1,-6.0,-6.009999999999998,-6.41,82.33333333333333,33.86666666666667,30.913333333333327,0,0
2025-06-07 04:00:00,4,5,1,0,89,20.46,32.08,0,0,0,0,0.0,78,32.08,75.0,32.07,23.69,14.0,-11.61,8.389999999999997,81.66666666666667,30.203333333333333,28.623333333333324,0,0
2025-06-07 05:00:00,5,5,1,0,85,42.12,22.5,0,0,0,0,0.0,77,42.12,89.0,20.46,32.08,-4.0,21.659999999999997,-9.579999999999998,83.0,31.55,26.089999999999993,0,0
2025-06-07 06:00:00,6,5,1,0,77,28.24,26.77,0,0,0,0,0.0,76,28.24,85.0,42.12,22.5,-8.0,-13.879999999999999,4.27,83.66666666666667,30.27333333333333,27.11666666666666,0,0
2025-06-07 07:00:00,7,5,1,0,74,27.78,27.57,0,0,0,0,0.0,75,27.78,77.0,28.24,26.77,-3.0,-0.4599999999999973,0.8000000000000007,78.66666666666667,32.71333333333333,25.613333333333326,0,0
2025-06-07 08:00:00,8,5,1,0,81,38.05,25.96,0,0,0,0,0.0,74,38.05,74.0,27.78,27.57,7.0,10.269999999999996,-1.6099999999999994,77.33333333333333,31.356666666666666,26.766666666666662,0,0
2025-06-07 09:00:00,9,5,1,1,72,35.59,23.94,0,0,0,0,0.0,73,35.59,81.0,38.05,25.96,-9.0,-2.4599999999999937,-2.0199999999999996,75.66666666666667,33.806666666666665,25.823333333333327,0,0
2025-06-07 10:00:00,10,5,1,1,82,20.53,28.44,0,0,0,0,0.0,72,28.44,72.0,35.59,23.94,10.0,-15.060000000000002,4.5,78.33333333333333,31.39,26.113333333333326,0,0
2025-06-07 11:00:00,11,5,1,1,76,43.28,20.88,0,0,0,0,0.0,73,43.28,82.0,20.53,28.44,-6.0,22.75,-7.560000000000002,76.66666666666667,33.13333333333333,24.419999999999998,0,0
2025-06-07 12:00:00,12,5,1,1,70,21.86,33.22,0,0,0,0,0.0,72,33.22,76.0,43.28,20.88,-6.0,-21.42,12.34,76.0,28.55666666666667,27.513333333333325,0,0
2025-06-07 13:00:00,13,5,1,1,76,40.83,29.75,0,0,0,0,0.0,73,40.83,70.0,21.86,33.22,6.0,18.97,-3.469999999999999,74.0,35.32333333333333,27.949999999999992,0,0
2025-06-07 14:00:00,14,5,1,1,74,28.3,22.02,0,0,0,0,0.0,72,28.3,76.0,40.83,29.75,-2.0,-12.529999999999998,-7.73,73.33333333333333,30.33,28.329999999999995,0,0
2025-06-07 15:00:00,15,5,1,1,77,20.37,15.61,0,0,0,0,0.0,73,20.37,74.0,28.3,22.02,3.0,-7.93,-6.41,75.66666666666667,29.833333333333332,22.459999999999994,0,0
2025-06-07 16:00:00,16,5,1,1,79,39.89,39.45,0,0,0,0,0.0,72,39.89,77.0,20.37,15.61,2.0,19.52,23.840000000000003,76.66666666666667,29.52,25.693333333333328,0,0
2025-06-07 17:00:00,17,5,1,1,76,25.21,13.12,0,0,0,0,0.0,73,25.21,79.0,39.89,39.45,-3.0,-14.68,-26.330000000000005,77.33333333333333,28.49,22.726666666666663,0,0
2025-06-07 18:00:00,18,5,1,1,77,42.75,29.48,0,0,0,0,0.0,72,42.75,76.0,25.21,13.12,1.0,17.54,16.36,77.33333333333333,35.949999999999996,27.349999999999994,0,0
2025-06-07 19:00:00,19,5,1,1,80,31.42,29.79,0,0,0,0,0.0,72,31.42,77.0,42.75,29.48,3.0,-11.329999999999998,0.3099999999999987,77.66666666666667,33.126666666666665,24.129999999999995,0,0
2025-06-07 20:00:00,20,5,1,0,75,34.42,44.57,0,0,0,0,0.0,73,44.57,80.0,31.42,29.79,-5.0,3.0,14.780000000000001,77.33333333333333,36.196666666666665,34.61333333333333,0,0
2025-06-07 21:00:00,21,5,1,0,110,37.87,23.93,0,0,0,0,0.0,74,37.87,75.0,34.42,44.57,35.0,3.4499999999999957,-20.64,88.33333333333333,34.57,32.76333333333333,0,0
2025-06-07 22:00:00,22,5,1,0,91,39.11,42.28,0,0,0,0,0.0,75,42.28,110.0,37.87,23.93,-19.0,1.240000000000002,18.35,92.0,37.13333333333333,36.92666666666667,0,0
2025-06-07 23:00:00,23,5,1,0,77,31.37,29.09,0,0,0,0,0.0,76,31.37,91.0,39.11,42.28,-14.0,-7.739999999999998,-13.190000000000001,92.66666666666667,36.11666666666667,31.766666666666662,0,0
2025-06-08 00:00:00,0,6,2,0,90,47.02,26.38,0,0,0,0,0.0,58,47.02,77.0,31.37,29.09,13.0,15.650000000000002,-2.710000000000001,86.0,39.166666666666664,32.58333333333332,0,0
2025-06-08 01:00:00,1,6,2,0,78,45.12,18.7,0,0,0,0,0.0,57,45.12,90.0,47.02,26.38,-12.0,-1.9000000000000057,-7.68,81.66666666666667,41.169999999999995,24.72333333333333,0,0
2025-06-08 02:00:00,2,6,2,0,79,17.05,33.37,0,0,0,0,0.0,56,33.37,78.0,45.12,18.7,1.0,-28.069999999999997,14.669999999999998,82.33333333333333,36.39666666666667,26.14999999999999,0,0
2025-06-08 03:00:00,3,6,2,0,89,52.81,43.4,0,0,0,0,0.0,55,52.81,79.0,17.05,33.37,10.0,35.760000000000005,10.030000000000001,82.0,38.32666666666667,31.823333333333323,0,0
2025-06-08 04:00:00,4,6,2,0,88,39.62,40.01,0,0,0,0,0.0,54,40.01,89.0,52.81,43.4,-1.0,-13.190000000000005,-3.3900000000000006,85.33333333333333,36.49333333333334,38.926666666666655,0,0
2025-06-08 05:00:00,5,6,2,0,75,42.93,34.88,0,0,0,0,0.0,53,42.93,88.0,39.62,40.01,-13.0,3.3100000000000023,-5.1299999999999955,84.0,45.120000000000005,39.43,0,0
2025-06-08 06:00:00,6,6,2,0,74,20.69,29.25,0,0,0,0,0.0,52,29.25,75.0,42.93,34.88,-1.0,-22.24,-5.630000000000003,79.0,34.413333333333334,34.71333333333333,0,0
2025-06-08 07:00:00,7,6,2,0,88,27.18,27.42,0,0,0,0,0.0,51,27.42,74.0,20.69,29.25,14.0,6.489999999999998,-1.8299999999999983,79.0,30.266666666666666,30.516666666666662,0,0
2025-06-08 08:00:00,8,6,2,0,79,53.14,22.68,0,0,0,0,0.0,50,53.14,88.0,27.18,27.42,-9.0,25.96,-4.740000000000002,80.33333333333333,33.669999999999995,26.45,0,0
2025-06-08 09:00:00,9,6,2,1,70,41.52,16.14,0,0,0,0,0.0,49,41.52,79.0,53.14,22.68,-9.0,-11.619999999999997,-6.539999999999999,79.0,40.61333333333334,22.079999999999995,0,0
2025-06-08 10:00:00,10,6,2,1,87,41.46,30.24,0,0,0,0,0.0,48,41.46,70.0,41.52,16.14,17.0,-0.060000000000002274,14.099999999999998,78.66666666666667,45.373333333333335,23.019999999999996,0,0
2025-06-08 11:00:00,11,6,2,1,83,40.38,31.25,0,0,0,0,0.0,49,40.38,87.0,41.46,30.24,-4.0,-1.0799999999999983,1.0100000000000016,80.0,41.12,25.87666666666666,0,0
2025-06-08 12:00:00,12,6,2,1,82,25.8,10.7,0,0,0,0,0.0,48,25.8,83.0,40.38,31.25,-1.0,-14.580000000000002,-20.55,84.0,35.88,24.06333333333333,0,0
2025-06-08 13:00:00,13,6,2,1,72,31.9,17.6,0,0,0,0,0.0,49,31.9,82.0,25.8,10.7,-10.0,6.099999999999998,6.900000000000002,79.0,32.693333333333335,19.849999999999998,0,0
2025-06-08 14:00:00,14,6,2,1,65,24.72,31.44,0,0,0,0,0.0,48,31.44,72.0,31.9,17.6,-7.0,-7.18,13.84,73.0,27.47333333333333,19.91333333333333,0,0
2025-06-08 15:00:00,15,6,2,1,84,32.21,35.05,0,0,0,0,0.0,49,35.05,65.0,24.72,31.44,19.0,7.490000000000002,3.609999999999996,73.66666666666667,29.61,28.029999999999998,0,0
2025-06-08 16:00:00,16,6,2,1,97,49.28,30.17,0,0,0,0,0.0,48,49.28,84.0,32.21,35.05,13.0,17.07,-4.8799999999999955,82.0,35.40333333333333,32.21999999999999,0,0
2025-06-08 17:00:00,17,6,2,1,69,34.46,17.33,0,0,0,0,0.0,49,34.46,97.0,49.28,30.17,-28.0,-14.82,-12.840000000000003,83.33333333333333,38.65,27.516666666666662,0,0
2025-06-08 18:00:00,18,6,2,1,93,33.4,33.52,0,0,0,0,0.0,48,33.52,69.0,34.46,17.33,24.0,-1.0600000000000023,16.190000000000005,86.33333333333333,39.04666666666667,27.00666666666666,0,0
2025-06-08 19:00:00,19,6,2,1,71,14.21,34.02,0,0,0,0,0.0,48,34.02,93.0,33.4,33.52,-22.0,-19.189999999999998,0.5,77.66666666666667,27.356666666666666,28.289999999999996,0,0
2025-06-08 20:00:00,20,6,2,0,73,53.3,18.32,0,0,0,0,0.0,49,53.3,71.0,14.21,34.02,2.0,39.089999999999996,-15.700000000000003,79.0,33.63666666666666,28.619999999999994,0,0
2025-06-08 21:00:00,21,6,2,0,92,56.26,25.05,0,0,0,0,0.0,50,56.26,73.0,53.3,18.32,19.0,2.960000000000001,6.73,78.66666666666667,41.25666666666666,25.796666666666663,0,0
2025-06-08 22:00:00,22,6,2,0,61,15.38,35.09,0,0,0,0,0.0,51,35.09,92.0,56.26,25.05,-31.0,-40.879999999999995,10.040000000000003,75.33333333333333,41.64666666666667,26.153333333333325,0,0
2025-06-08 23:00:00,23,6,2,0,76,42.55,27.94,0,0,0,0,0.0,52,42.55,61.0,15.38,35.09,15.0,27.169999999999995,-7.150000000000002,76.33333333333333,38.06333333333333,29.359999999999996,0,0
2025-06-09 00:00:00,0,0,2,0,77,19.27,28.84,0,0,0,0,0.0,34,28.84,76.0,42.55,27.94,1.0,-23.279999999999998,0.8999999999999986,71.33333333333333,25.733333333333334,30.62333333333333,0,0
2025-06-09 01:00:00,1,0,2,0,85,29.3,13.11,0,0,0,0,0.0,33,29.3,77.0,19.27,28.84,8.0,10.030000000000001,-15.73,79.33333333333333,30.373333333333335,23.296666666666663,0,0
2025-06-09 02:00:00,2,0,2,0,88,9.16,46.35,0,0,0,0,0.0,32,46.35,85.0,29.3,13.11,3.0,-20.14,33.24,83.33333333333333,19.243333333333336,29.433333333333326,0,0
2025-06-09 03:00:00,3,0,2,0,75,28.45,8.79,0,0,0,0,0.0,31,28.45,88.0,9.16,46.35,-13.0,19.29,-37.56,82.66666666666667,22.30333333333333,22.749999999999996,0,0
2025-06-09 04:00:00,4,0,2,0,71,18.62,31.44,0,0,0,0,0.0,30,31.44,75.0,28.45,8.79,-4.0,-9.829999999999998,22.650000000000002,78.0,18.743333333333336,28.859999999999996,0,0
2025-06-09 05:00:00,5,0,2,0,85,32.32,22.03,0,0,0,0,0.0,29,32.32,71.0,18.62,31.44,14.0,13.7,-9.41,77.0,26.463333333333335,20.75333333333333,0,0
2025-06-09 06:00:00,6,0,2,0,81,23.52,34.37,0,0,0,0,0.0,28,34.37,85.0,32.32,22.03,-4.0,-8.8,12.339999999999996,79.0,24.819999999999997,29.27999999999999,0,0
2025-06-09 07:00:00,7,0,2,0,83,25.41,38.85,0,0,0,0,0.0,27,38.85,81.0,23.52,34.37,2.0,1.8900000000000006,4.480000000000004,83.0,27.083333333333332,31.749999999999996,0,0
2025-06-09 08:00:00,8,0,2,0,81,50.81,28.51,0,0,0,0,0.0,26,50.81,83.0,25.41,38.85,-2.0,25.400000000000002,-10.34,81.66666666666667,33.24666666666667,33.91,0,0
2025-06-09 09:00:00,9,0,2,1,68,37.1,23.64,0,0,0,0,0.0,25,37.1,81.0,50.81,28.51,-13.0,-13.71,-4.870000000000001,77.33333333333333,37.77333333333333,30.33333333333333,0,0
2025-06-09 10:00:00,10,0,2,1,71,39.45,37.29,0,0,0,0,0.0,24,39.45,68.0,37.1,23.64,3.0,2.3500000000000014,13.649999999999999,73.33333333333333,42.45333333333333,29.813333333333322,0,0
2025-06-09 11:00:00,11,0,2,1,70,26.83,26.89,0,0,0,0,0.0,25,26.89,71.0,39.45,37.29,-1.0,-12.620000000000005,-10.399999999999999,69.66666666666667,34.46,29.273333333333323,0,0
2025-06-09 12:00:00,12,0,2,1,83,37.8,28.97,0,0,0,0,0.0,24,37.8,70.0,26.83,26.89,13.0,10.969999999999999,2.0799999999999983,74.66666666666667,34.693333333333335,31.049999999999994,0,0
2025-06-09 13:00:00,13,0,2,1,72,39.37,22.98,0,0,0,0,0.0,25,39.37,83.0,37.8,28.97,-11.0,1.5700000000000003,-5.989999999999998,75.0,34.666666666666664,26.27999999999999,0,0
2025-06-09 14:00:00,14,0,2,1,84,41.33,32.64,0,0,0,0,0.0,24,41.33,72.0,39.37,22.98,12.0,1.9600000000000009,9.66,79.66666666666667,39.5,28.19666666666666,0,0
2025-06-09 15:00:00,15,0,2,1,90,36.88,24.58,0,0,0,0,0.0,25,36.88,84.0,41.33,32.64,6.0,-4.449999999999996,-8.060000000000002,82.0,39.193333333333335,26.733333333333324,0,0
2025-06-09 16:00:00,16,0,2,1,73,16.52,21.07,0,0,0,0,0.0,24,21.07,90.0,36.88,24.58,-17.0,-20.360000000000003,-3.509999999999998,82.33333333333333,31.576666666666668,26.096666666666653,0,0
2025-06-09 17:00:00,17,0,2,1,79,7.18,18.5,0,0,0,0,0.0,25,18.5,73.0,16.52,21.07,6.0,-9.34,-2.5700000000000003,80.66666666666667,20.19333333333333,21.383333333333326,0,0
2025-06-09 18:00:00,18,0,2,1,79,34.33,38.31,0,0,0,0,0.0,24,38.31,79.0,7.18,18.5,0.0,27.15,19.810000000000002,77.0,19.34333333333333,25.95999999999999,0,0
2025-06-09 19:00:00,19,0,2,1,63,22.53,34.02,0,0,0,0,0.0,24,34.02,79.0,34.33,38.31,-16.0,-11.799999999999997,-4.289999999999999,73.66666666666667,21.346666666666664,30.27666666666666,0,0
2025-06-09 20:00:00,20,0,2,0,89,41.39,28.0,0,0,0,0,0.0,25,41.39,63.0,22.53,34.02,26.0,18.86,-6.020000000000003,77.0,32.75,33.44333333333333,0,0
2025-06-09 21:00:00,21,0,2,0,74,25.23,21.46,0,0,0,0,0.0,26,25.23,89.0,41.39,28.0,-15.0,-16.16,-6.539999999999999,75.33333333333333,29.71666666666667,27.826666666666657,0,0
2025-06-09 22:00:00,22,0,2,0,96,33.69,30.45,0,0,0,0,0.0,27,33.69,74.0,25.23,21.46,22.0,8.459999999999997,8.989999999999998,86.33333333333333,33.43666666666667,26.636666666666656,0,0
2025-06-09 23:00:00,23,0,2,0,83,28.47,31.44,0,0,0,0,0.0,28,31.44,96.0,33.69,30.45,-13.0,-5.219999999999999,0.990000000000002,84.33333333333333,29.13,27.78333333333332,0,0
2025-06-10 00:00:00,0,1,2,0,77,34.75,27.63,0,0,0,0,0.0,10,34.75,83.0,28.47,31.44,-6.0,6.280000000000001,-3.8100000000000023,85.33333333333333,32.303333333333335,29.83999999999999,0,0
2025-06-10 01:00:00,1,1,2,0,82,44.34,24.17,0,0,0,0,0.0,9,44.34,77.0,34.75,27.63,5.0,9.590000000000003,-3.4599999999999973,80.66666666666667,35.85333333333333,27.746666666666655,0,0
2025-06-10 02:00:00,2,1,2,0,74,48.44,23.57,0,0,0,0,0.0,8,48.44,82.0,44.34,24.17,-8.0,4.099999999999994,-0.6000000000000014,77.66666666666667,42.51,25.123333333333324,0,0
2025-06-10 03:00:00,3,1,2,0,93,31.77,38.47,0,0,0,0,0.0,7,38.47,74.0,48.44,23.57,19.0,-16.669999999999998,14.899999999999999,83.0,41.516666666666666,28.73666666666666,0,0
2025-06-10 04:00:00,4,1,2,0,74,37.32,31.94,0,0,0,0,0.0,6,37.32,93.0,31.77,38.47,-19.0,5.550000000000001,-6.529999999999998,80.33333333333333,39.17666666666667,31.326666666666657,0,0
2025-06-10 05:00:00,5,1,2,0,62,16.19,10.67,0,0,0,0,0.0,5,16.19,74.0,37.32,31.94,-12.0,-21.13,-21.270000000000003,76.33333333333333,28.426666666666666,27.026666666666657,0,0
2025-06-10 06:00:00,6,1,2,0,70,41.86,7.67,0,0,0,0,0.0,4,41.86,62.0,16.19,10.67,8.0,25.669999999999998,-3.0,68.66666666666667,31.790000000000003,16.75999999999999,0,0
2025-06-10 07:00:00,7,1,2,0,82,31.92,46.39,0,0,0,0,0.0,3,46.39,70.0,41.86,7.67,12.0,-9.939999999999998,38.72,71.33333333333333,29.99,21.576666666666657,0,0
2025-06-10 08:00:00,8,1,2,0,88,31.83,29.27,0,0,0,0,0.0,2,31.83,82.0,31.92,46.39,6.0,-0.09000000000000341,-17.12,80.0,35.20333333333333,27.776666666666657,0,0
2025-06-10 09:00:00,9,1,2,1,80,38.96,41.93,0,0,0,0,0.0,1,41.93,88.0,31.83,29.27,-8.0,7.130000000000003,12.66,83.33333333333333,34.23666666666667,39.19666666666666,0,1
2025-06-10 10:00:00,10,1,2,1,219,88.99,85.29,1,1,0,0,0.9,0,88.99,80.0,38.96,41.93,139.0,50.029999999999994,43.36000000000001,129.0,53.25999999999999,52.16333333333333,1,1
2025-06-10 11:00:00,11,1,2,1,271,100.0,83.45,1,1,0,0,0.9,1,100.0,219.0,88.99,85.29,52.0,11.010000000000005,-1.8400000000000034,190.0,75.98333333333333,70.22333333333333,1,1
2025-06-10 12:00:00,12,1,2,1,234,85.19,78.31,1,1,0,0,0.9,0,85.19,271.0,100.0,83.45,-37.0,-14.810000000000002,-5.140000000000001,241.33333333333334,91.39333333333332,82.35,1,0
2025-06-10 13:00:00,13,1,2,1,78,23.26,19.37,0,0,0,0,0.0,1,23.26,234.0,85.19,78.31,-156.0,-61.92999999999999,-58.94,194.33333333333334,69.48333333333333,60.376666666666665,0,1
2025-06-10 14:00:00,14,1,2,1,269,100.0,91.19,1,0,0,1,0.7,0,100.0,78.0,23.26,19.37,191.0,76.74,71.82,193.66666666666666,69.48333333333333,62.956666666666656,1,0
2025-06-10 15:00:00,15,1,2,1,197,81.51,69.27,1,0,0,1,0.7,1,81.51,269.0,100.0,91.19,-72.0,-18.489999999999995,-21.92,181.33333333333334,68.25666666666667,59.94333333333333,0,1
2025-06-10 16:00:00,16,1,2,1,224,96.5,82.8,1,0,0,1,0.7,0,96.5,197.0,81.51,69.27,27.0,14.989999999999995,13.530000000000001,230.0,92.67,81.08666666666666,1,0
2025-06-10 17:00:00,17,1,2,1,83,34.19,27.17,0,0,0,0,0.0,1,34.19,224.0,96.5,82.8,-141.0,-62.31,-55.629999999999995,168.0,70.73333333333333,59.74666666666665,0,0
2025-06-10 18:00:00,18,1,2,1,197,62.44,77.9,1,0,1,0,0.8,0,77.9,83.0,34.19,27.17,114.0,28.25,50.730000000000004,168.0,64.37666666666667,62.62333333333333,0,1
2025-06-10 19:00:00,19,1,2,1,274,100.0,87.19,1,0,1,0,0.8,0,100.0,197.0,62.44,77.9,77.0,37.56,9.289999999999992,184.66666666666666,65.54333333333334,64.08666666666666,1,0
2025-06-10 20:00:00,20,1,2,0,78,24.82,27.2,0,0,0,0,0.0,1,27.2,274.0,100.0,87.19,-196.0,-75.18,-59.989999999999995,183.0,62.419999999999995,64.09666666666665,0,0
2025-06-10 21:00:00,21,1,2,0,67,38.57,26.47,0,0,0,0,0.0,2,38.57,78.0,24.82,27.2,-11.0,13.75,-0.7300000000000004,139.66666666666666,54.46333333333333,46.95333333333332,0,0
2025-06-10 22:00:00,22,1,2,0,68,55.25,15.71,0,0,0,0,0.0,3,55.25,67.0,38.57,26.47,1.0,16.68,-10.759999999999998,71.0,39.54666666666667,23.126666666666654,0,0
2025-06-10 23:00:00,23,1,2,0,76,33.51,23.53,0,0,0,0,0.0,4,33.51,68.0,55.25,15.71,8.0,-21.740000000000002,7.82,70.33333333333333,42.44333333333333,21.90333333333332,0,0
2025-06-11 00:00:00,0,2,2,0,84,33.14,21.01,0,0,0,0,0.0,106,33.14,76.0,33.51,23.53,8.0,-0.36999999999999744,-2.5199999999999996,76.0,40.63333333333333,20.083333333333325,0,0
2025-06-11 01:00:00,1,2,2,0,87,17.9,18.04,0,0,0,0,0.0,105,18.04,84.0,33.14,21.01,3.0,-15.240000000000002,-2.9700000000000024,82.33333333333333,28.183333333333334,20.859999999999992,0,0
2025-06-11 02:00:00,2,2,2,0,72,45.97,26.76,0,0,0,0,0.0,104,45.97,87.0,17.9,18.04,-15.0,28.07,8.720000000000002,81.0,32.336666666666666,21.936666666666657,0,0
2025-06-11 03:00:00,3,2,2,0,85,33.75,37.73,0,0,0,0,0.0,103,37.73,72.0,45.97,26.76,13.0,-12.219999999999999,10.969999999999995,81.33333333333333,32.54,27.50999999999999,0,0
2025-06-11 04:00:00,4,2,2,0,75,26.27,21.7,0,0,0,0,0.0,102,26.27,85.0,33.75,37.73,-10.0,-7.48,-16.029999999999998,77.33333333333333,35.33,28.72999999999999,0,0
2025-06-11 05:00:00,5,2,2,0,81,27.42,21.88,0,0,0,0,0.0,101,27.42,75.0,26.27,21.7,6.0,1.1500000000000021,0.17999999999999972,80.33333333333333,29.146666666666665,27.103333333333325,0,0
2025-06-11 06:00:00,6,2,2,0,77,54.19,29.64,0,0,0,0,0.0,100,54.19,81.0,27.42,21.88,-4.0,26.769999999999996,7.760000000000002,77.66666666666667,35.96,24.406666666666656,0,0
2025-06-11 07:00:00,7,2,2,0,93,28.43,30.66,0,0,0,0,0.0,99,30.66,77.0,54.19,29.64,16.0,-25.759999999999998,1.0199999999999996,83.66666666666667,36.68,27.39333333333332,0,0
2025-06-11 08:00:00,8,2,2,0,82,38.61,19.26,0,0,0,0,0.0,98,38.61,93.0,28.43,30.66,-11.0,10.18,-11.399999999999999,84.0,40.41,26.519999999999992,0,0
2025-06-11 09:00:00,9,2,2,1,77,47.8,16.73,0,0,0,0,0.0,97,47.8,82.0,38.61,19.26,-5.0,9.189999999999998,-2.530000000000001,84.0,38.28,22.216666666666654,0,0
2025-06-11 10:00:00,10,2,2,1,88,30.66,16.82,0,0,0,0,0.0,96,30.66,77.0,47.8,16.73,11.0,-17.139999999999997,0.08999999999999986,82.33333333333333,39.02333333333333,17.603333333333325,0,0
2025-06-11 11:00:00,11,2,2,1,77,26.42,29.92,0,0,0,0,0.0,97,29.92,88.0,30.66,16.82,-11.0,-4.239999999999998,13.100000000000001,80.66666666666667,34.96,21.156666666666656,0,0
2025-06-11 12:00:00,12,2,2,1,88,44.04,33.97,0,0,0,0,0.0,96,44.04,77.0,26.42,29.92,11.0,17.619999999999997,4.049999999999997,84.33333333333333,33.70666666666667,26.90333333333332,0,0
2025-06-11 13:00:00,13,2,2,1,76,31.59,28.8,0,0,0,0,0.0,97,31.59,88.0,44.04,33.97,-12.0,-12.45,-5.169999999999998,80.33333333333333,34.016666666666666,30.896666666666658,0,0
2025-06-11 14:00:00,14,2,2,1,79,49.89,20.14,0,0,0,0,0.0,96,49.89,76.0,31.59,28.8,3.0,18.3,-8.66,81.0,41.839999999999996,27.636666666666656,0,0
2025-06-11 15:00:00,15,2,2,1,64,19.42,25.57,0,0,0,0,0.0,97,25.57,79.0,49.89,20.14,-15.0,-30.47,5.43,73.0,33.63333333333333,24.83666666666666,0,0
2025-06-11 16:00:00,16,2,2,1,85,17.89,44.18,0,0,0,0,0.0,96,44.18,64.0,19.42,25.57,21.0,-1.5300000000000011,18.61,76.0,29.066666666666663,29.963333333333324,0,0
2025-06-11 17:00:00,17,2,2,1,84,27.41,37.4,0,0,0,0,0.0,97,37.4,85.0,17.89,44.18,-1.0,9.52,-6.780000000000001,77.66666666666667,21.573333333333327,35.71666666666666,0,0
2025-06-11 18:00:00,18,2,2,1,75,28.02,24.15,0,0,0,0,0.0,96,28.02,84.0,27.41,37.4,-9.0,0.6099999999999994,-13.25,81.33333333333333,24.439999999999998,35.24333333333332,0,0
2025-06-11 19:00:00,19,2,2,1,90,41.94,39.69,0,0,0,0,0.0,96,41.94,75.0,28.02,24.15,15.0,13.919999999999998,15.54,83.0,32.456666666666656,33.746666666666655,0,0
2025-06-11 20:00:00,20,2,2,0,87,40.1,17.17,0,0,0,0,0.0,97,40.1,90.0,41.94,39.69,-3.0,-1.8399999999999963,-22.519999999999996,84.0,36.68666666666666,27.00333333333332,0,0
2025-06-11 21:00:00,21,2,2,0,88,49.9,25.38,0,0,0,0,0.0,98,49.9,87.0,40.1,17.17,1.0,9.799999999999997,8.209999999999997,88.33333333333333,43.98,27.413333333333323,0,0
