Datetime,Hour,Weekday,WeekOfMonth,Is_Business_Hours,Active_Users,CPU_Usage (%),Memory_Usage (%),Has_Event,Event_Payroll,Event_Tax,Event_EoM,Event_Risk_Score,Event_Day_Proximity_Hours,Saturation_Max,Active_Users_Lag1,CPU_Usage (%)_Lag1,Memory_Usage (%)_Lag1,Active_Users_Trend1,CPU_Usage (%)_Trend1,Memory_Usage (%)_Trend1,Active_Users_MA3,CPU_Usage (%)_MA3,Memory_Usage (%)_MA3,Scaling_Action,Scaling_Next_1h
19-06-2025 13:00,13,3,3,1,84,35.06,35.35,0,0,0,0,0,25,35.35,77,29.73,27.04,7,5.33,8.31,80,29.76333333,28.75,0,0
19-06-2025 14:00,14,3,3,1,69,35.66,25.03,0,0,0,0,0,24,35.66,84,35.06,35.35,-15,0.6,-10.32,76.66666667,33.48333333,29.14,0,0
19-06-2025 15:00,15,3,3,1,57,32.63,2.77,0,0,0,0,0,25,32.63,69,35.66,25.03,-12,-3.03,-22.26,70,34.45,21.05,0,0
19-06-2025 16:00,16,3,3,1,82,40.48,36.02,0,0,0,0,0,24,40.48,57,32.63,2.77,25,7.85,33.25,69.33333333,36.25666667,21.27333333,0,0
19-06-2025 17:00,17,3,3,1,80,26.63,25.99,0,0,0,0,0,25,26.63,82,40.48,36.02,-2,-13.85,-10.03,73,33.24666667,21.59333333,0,0
19-06-2025 18:00,18,3,3,1,84,34.45,21.75,0,0,0,0,0,24,34.45,80,26.63,25.99,4,7.82,-4.24,82,33.85333333,27.92,0,0
19-06-2025 19:00,19,3,3,1,107,39.28,36.64,0,0,0,0,0,24,39.28,84,34.45,21.75,23,4.83,14.89,90.33333333,33.45333333,28.12666667,0,0
19-06-2025 20:00,20,3,3,0,66,35.94,23.38,0,0,0,0,0,25,35.94,107,39.28,36.64,-41,-3.34,-13.26,85.66666667,36.55666667,27.25666667,0,0
19-06-2025 21:00,21,3,3,0,78,41.01,33.39,0,0,0,0,0,26,41.01,66,35.94,23.38,12,5.07,10.01,83.66666667,38.74333333,31.13666667,0,0
19-06-2025 22:00,22,3,3,0,82,27.08,18.98,0,0,0,0,0,27,27.08,78,41.01,33.39,4,-13.93,-14.41,75.33333333,34.67666667,25.25,0,0
19-06-2025 23:00,23,3,3,0,85,24.09,30.99,0,0,0,0,0,28,30.99,82,27.08,18.98,3,-2.99,12.01,81.66666667,30.72666667,27.78666667,0,0
20-06-2025 00:00,0,4,3,0,80,8.42,31.81,0,0,0,0,0,10,31.81,85,24.09,30.99,-5,-15.67,0.82,82.33333333,19.86333333,27.26,0,0
20-06-2025 01:00,1,4,3,0,67,23.21,27.59,0,0,0,0,0,9,27.59,80,8.42,31.81,-13,14.79,-4.22,77.33333333,18.57333333,30.13,0,0
20-06-2025 02:00,2,4,3,0,69,21.98,26.88,0,0,0,0,0,8,26.88,67,23.21,27.59,2,-1.23,-0.71,72,17.87,28.76,0,0
20-06-2025 03:00,3,4,3,0,70,14.13,22.85,0,0,0,0,0,7,22.85,69,21.98,26.88,1,-7.85,-4.03,68.66666667,19.77333333,25.77333333,0,0
20-06-2025 04:00,4,4,3,0,92,41.19,39.34,0,0,0,0,0,6,41.19,70,14.13,22.85,22,27.06,16.49,77,25.76666667,29.69,0,0
20-06-2025 05:00,5,4,3,0,83,38.31,24.55,0,0,0,0,0,5,38.31,92,41.19,39.34,-9,-2.88,-14.79,81.66666667,31.21,28.91333333,0,0
20-06-2025 06:00,6,4,3,0,89,46.44,34.53,0,0,0,0,0,4,46.44,83,38.31,24.55,6,8.13,9.98,88,41.98,32.80666667,0,0
20-06-2025 07:00,7,4,3,0,78,43.87,20.67,0,0,0,0,0,3,43.87,89,46.44,34.53,-11,-2.57,-13.86,83.33333333,42.87333333,26.58333333,0,0
20-06-2025 08:00,8,4,3,0,77,34.98,32.54,0,0,0,0,0,2,34.98,78,43.87,20.67,-1,-8.89,11.87,81.33333333,41.76333333,29.24666667,0,0
20-06-2025 09:00,9,4,3,1,77,21.22,30.13,0,0,0,0,0,1,30.13,77,34.98,32.54,0,-13.76,-2.41,77.33333333,33.35666667,27.78,0,1
20-06-2025 10:00,10,4,3,1,226,87.97,84.24,1,1,0,0,0.9,0,87.97,77,21.22,30.13,149,66.75,54.11,126.6666667,48.05666667,48.97,1,1
20-06-2025 11:00,11,4,3,1,226,100,78.31,1,1,0,0,0.9,1,100,226,87.97,84.24,0,12.03,-5.93,176.3333333,69.73,64.22666667,1,1
20-06-2025 12:00,12,4,3,1,259,90.08,99.91,1,1,0,0,0.9,0,99.91,226,100,78.31,33,-9.92,21.6,237,92.68333333,87.48666667,1,0
20-06-2025 13:00,13,4,3,1,86,36.3,31.28,0,0,0,0,0,1,36.3,259,90.08,99.91,-173,-53.78,-68.63,190.3333333,75.46,69.83333333,0,1
20-06-2025 14:00,14,4,3,1,205,86.49,66.89,1,0,0,1,0.7,0,86.49,86,36.3,31.28,119,50.19,35.61,183.3333333,70.95666667,66.02666667,1,1
20-06-2025 15:00,15,4,3,1,238,99.55,75.15,1,0,0,1,0.7,1,99.55,205,86.49,66.89,33,13.06,8.26,176.3333333,74.11333333,57.77333333,1,0
20-06-2025 16:00,16,4,3,1,224,82.02,69.07,1,0,0,1,0.7,0,82.02,238,99.55,75.15,-14,-17.53,-6.08,222.3333333,89.35333333,70.37,0,0
20-06-2025 17:00,17,4,3,1,98,43.01,35.27,0,0,0,0,0,1,43.01,224,82.02,69.07,-126,-39.01,-33.8,186.6666667,74.86,59.83,0,1
20-06-2025 18:00,18,4,3,1,196,94.88,63.6,1,0,1,0,0.8,0,94.88,98,43.01,35.27,98,51.87,28.33,172.6666667,73.30333333,55.98,1,1
20-06-2025 19:00,19,4,3,1,246,96.07,83.39,1,0,1,0,0.8,0,96.07,196,94.88,63.6,50,1.19,19.79,180,77.98666667,60.75333333,1,0
20-06-2025 20:00,20,4,3,0,73,23.62,32.84,0,0,0,0,0,1,32.84,246,96.07,83.39,-173,-72.45,-50.55,171.6666667,71.52333333,59.94333333,0,0
20-06-2025 21:00,21,4,3,0,82,37.72,19.99,0,0,0,0,0,2,37.72,73,23.62,32.84,9,14.1,-12.85,133.6666667,52.47,45.40666667,0,0
20-06-2025 22:00,22,4,3,0,63,29.37,21.18,0,0,0,0,0,3,29.37,82,37.72,19.99,-19,-8.35,1.19,72.66666667,30.23666667,24.67,0,0
20-06-2025 23:00,23,4,3,0,78,13.29,31.93,0,0,0,0,0,4,31.93,63,29.37,21.18,15,-16.08,10.75,74.33333333,26.79333333,24.36666667,0,0
21-06-2025 00:00,0,5,3,0,88,42.08,33.68,0,0,0,0,0,106,42.08,78,13.29,31.93,10,28.79,1.75,76.33333333,28.24666667,28.93,0,0
21-06-2025 01:00,1,5,3,0,75,31.72,20.29,0,0,0,0,0,105,31.72,88,42.08,33.68,-13,-10.36,-13.39,80.33333333,29.03,28.63333333,0,0
21-06-2025 02:00,2,5,3,0,72,40.12,18.37,0,0,0,0,0,104,40.12,75,31.72,20.29,-3,8.4,-1.92,78.33333333,37.97333333,24.11333333,0,0
21-06-2025 03:00,3,5,3,0,91,27.68,28.26,0,0,0,0,0,103,28.26,72,40.12,18.37,19,-12.44,9.89,79.33333333,33.17333333,22.30666667,0,0
21-06-2025 04:00,4,5,3,0,84,24.9,23.46,0,0,0,0,0,102,24.9,91,27.68,28.26,-7,-2.78,-4.8,82.33333333,30.9,23.36333333,0,0
21-06-2025 05:00,5,5,3,0,79,28.63,28.26,0,0,0,0,0,101,28.63,84,24.9,23.46,-5,3.73,4.8,84.66666667,27.07,26.66,0,0
21-06-2025 06:00,6,5,3,0,79,46.09,35.97,0,0,0,0,0,100,46.09,79,28.63,28.26,0,17.46,7.71,80.66666667,33.20666667,29.23,0,0
21-06-2025 07:00,7,5,3,0,87,26.16,35.31,0,0,0,0,0,99,35.31,79,46.09,35.97,8,-19.93,-0.66,81.66666667,33.62666667,33.18,0,0
21-06-2025 08:00,8,5,3,0,86,28.69,15,0,0,0,0,0,98,28.69,87,26.16,35.31,-1,2.53,-20.31,84,33.64666667,28.76,0,0
21-06-2025 09:00,9,5,3,1,64,22.83,14.15,0,0,0,0,0,97,22.83,86,28.69,15,-22,-5.86,-0.85,79,25.89333333,21.48666667,0,0
21-06-2025 10:00,10,5,3,1,89,39.83,25.99,0,0,0,0,0,96,39.83,64,22.83,14.15,25,17,11.84,79.66666667,30.45,18.38,0,0
21-06-2025 11:00,11,5,3,1,73,21.3,28.92,0,0,0,0,0,97,28.92,89,39.83,25.99,-16,-18.53,2.93,75.33333333,27.98666667,23.02,0,0
21-06-2025 12:00,12,5,3,1,75,46.18,25.02,0,0,0,0,0,96,46.18,73,21.3,28.92,2,24.88,-3.9,79,35.77,26.64333333,0,0
21-06-2025 13:00,13,5,3,1,71,36.73,25.4,0,0,0,0,0,97,36.73,75,46.18,25.02,-4,-9.45,0.38,73,34.73666667,26.44666667,0,0
21-06-2025 14:00,14,5,3,1,75,23.9,26.49,0,0,0,0,0,96,26.49,71,36.73,25.4,4,-12.83,1.09,73.66666667,35.60333333,25.63666667,0,0
21-06-2025 15:00,15,5,3,1,81,20.21,26.97,0,0,0,0,0,97,26.97,75,23.9,26.49,6,-3.69,0.48,75.66666667,26.94666667,26.28666667,0,0
21-06-2025 16:00,16,5,3,1,79,27.44,26.13,0,0,0,0,0,96,27.44,81,20.21,26.97,-2,7.23,-0.84,78.33333333,23.85,26.53,0,0
21-06-2025 17:00,17,5,3,1,103,34.94,37.88,0,0,0,0,0,97,37.88,79,27.44,26.13,24,7.5,11.75,87.66666667,27.53,30.32666667,0,0
21-06-2025 18:00,18,5,3,1,86,26.6,33.47,0,0,0,0,0,96,33.47,103,34.94,37.88,-17,-8.34,-4.41,89.33333333,29.66,32.49333333,0,0
21-06-2025 19:00,19,5,3,1,92,26.14,30.23,0,0,0,0,0,96,30.23,86,26.6,33.47,6,-0.46,-3.24,93.66666667,29.22666667,33.86,0,0
21-06-2025 20:00,20,5,3,0,74,28.03,21.11,0,0,0,0,0,97,28.03,92,26.14,30.23,-18,1.89,-9.12,84,26.92333333,28.27,0,0
21-06-2025 21:00,21,5,3,0,58,33.78,22.38,0,0,0,0,0,98,33.78,74,28.03,21.11,-16,5.75,1.27,74.66666667,29.31666667,24.57333333,0,0
21-06-2025 22:00,22,5,3,0,68,16.19,17.13,0,0,0,0,0,99,17.13,58,33.78,22.38,10,-17.59,-5.25,66.66666667,26,20.20666667,0,0
21-06-2025 23:00,23,5,3,0,82,45.9,36.16,0,0,0,0,0,100,45.9,68,16.19,17.13,14,29.71,19.03,69.33333333,31.95666667,25.22333333,0,0
22-06-2025 00:00,0,6,4,0,85,32.01,23.79,0,0,0,0,0,82,32.01,82,45.9,36.16,3,-13.89,-12.37,78.33333333,31.36666667,25.69333333,0,0
22-06-2025 01:00,1,6,4,0,88,44.33,27.35,0,0,0,0,0,81,44.33,85,32.01,23.79,3,12.32,3.56,85,40.74666667,29.1,0,0
22-06-2025 02:00,2,6,4,0,73,29.11,16.81,0,0,0,0,0,80,29.11,88,44.33,27.35,-15,-15.22,-10.54,82,35.15,22.65,0,0
22-06-2025 03:00,3,6,4,0,84,25.57,21.91,0,0,0,0,0,79,25.57,73,29.11,16.81,11,-3.54,5.1,81.66666667,33.00333333,22.02333333,0,0
22-06-2025 04:00,4,6,4,0,63,19.15,21.48,0,0,0,0,0,78,21.48,84,25.57,21.91,-21,-6.42,-0.43,73.33333333,24.61,20.06666667,0,0
22-06-2025 05:00,5,6,4,0,75,37.17,3.66,0,0,0,0,0,77,37.17,63,19.15,21.48,12,18.02,-17.82,74,27.29666667,15.68333333,0,0
22-06-2025 06:00,6,6,4,0,73,29.37,8.78,0,0,0,0,0,76,29.37,75,37.17,3.66,-2,-7.8,5.12,70.33333333,28.56333333,11.30666667,0,0
22-06-2025 07:00,7,6,4,0,76,30.29,35.83,0,0,0,0,0,75,35.83,73,29.37,8.78,3,0.92,27.05,74.66666667,32.27666667,16.09,0,0
22-06-2025 08:00,8,6,4,0,82,26.52,26.89,0,0,0,0,0,74,26.89,76,30.29,35.83,6,-3.77,-8.94,77,28.72666667,23.83333333,0,0
22-06-2025 09:00,9,6,4,1,62,10.72,9.58,0,0,0,0,0,73,10.72,82,26.52,26.89,-20,-15.8,-17.31,73.33333333,22.51,24.1,0,0
22-06-2025 10:00,10,6,4,1,82,33,33.93,0,0,0,0,0,72,33.93,62,10.72,9.58,20,22.28,24.35,75.33333333,23.41333333,23.46666667,0,0
22-06-2025 11:00,11,6,4,1,92,34.78,22.8,0,0,0,0,0,73,34.78,82,33,33.93,10,1.78,-11.13,78.66666667,26.16666667,22.10333333,0,0
22-06-2025 12:00,12,6,4,1,80,45.79,27.16,0,0,0,0,0,72,45.79,92,34.78,22.8,-12,11.01,4.36,84.66666667,37.85666667,27.96333333,0,0
22-06-2025 13:00,13,6,4,1,87,52.71,24.3,0,0,0,0,0,73,52.71,80,45.79,27.16,7,6.92,-2.86,86.33333333,44.42666667,24.75333333,0,0
22-06-2025 14:00,14,6,4,1,85,26.85,24.74,0,0,0,0,0,72,26.85,87,52.71,24.3,-2,-25.86,0.44,84,41.78333333,25.4,0,0
22-06-2025 15:00,15,6,4,1,81,26.16,26.66,0,0,0,0,0,73,26.66,85,26.85,24.74,-4,-0.69,1.92,84.33333333,35.24,25.23333333,0,0
22-06-2025 16:00,16,6,4,1,77,32.44,29.34,0,0,0,0,0,72,32.44,81,26.16,26.66,-4,6.28,2.68,81,28.48333333,26.91333333,0,0
22-06-2025 17:00,17,6,4,1,93,40.99,36.96,0,0,0,0,0,73,40.99,77,32.44,29.34,16,8.55,7.62,83.66666667,33.19666667,30.98666667,0,0
22-06-2025 18:00,18,6,4,1,56,29.88,8.51,0,0,0,0,0,72,29.88,93,40.99,36.96,-37,-11.11,-28.45,75.33333333,34.43666667,24.93666667,0,0
22-06-2025 19:00,19,6,4,1,101,41.61,43.24,0,0,0,0,0,72,43.24,56,29.88,8.51,45,11.73,34.73,83.33333333,37.49333333,29.57,0,0
22-06-2025 20:00,20,6,4,0,88,56.86,40.5,0,0,0,0,0,73,56.86,101,41.61,43.24,-13,15.25,-2.74,81.66666667,42.78333333,30.75,0,0
22-06-2025 21:00,21,6,4,0,80,27.99,24.59,0,0,0,0,0,74,27.99,88,56.86,40.5,-8,-28.87,-15.91,89.66666667,42.15333333,36.11,0,0
22-06-2025 22:00,22,6,4,0,92,46.86,27.49,0,0,0,0,0,75,46.86,80,27.99,24.59,12,18.87,2.9,86.66666667,43.90333333,30.86,0,0
22-06-2025 23:00,23,6,4,0,75,40.89,27,0,0,0,0,0,76,40.89,92,46.86,27.49,-17,-5.97,-0.49,82.33333333,38.58,26.36,0,0
23-06-2025 00:00,0,0,4,0,85,42.09,26.05,0,0,0,0,0,58,42.09,75,40.89,27,10,1.2,-0.95,84,43.28,26.84666667,0,0
23-06-2025 01:00,1,0,4,0,64,12.38,27.54,0,0,0,0,0,57,27.54,85,42.09,26.05,-21,-29.71,1.49,74.66666667,31.78666667,26.86333333,0,0
23-06-2025 02:00,2,0,4,0,82,24.29,34.98,0,0,0,0,0,56,34.98,64,12.38,27.54,18,11.91,7.44,77,26.25333333,29.52333333,0,0
23-06-2025 03:00,3,0,4,0,79,19.53,36.52,0,0,0,0,0,55,36.52,82,24.29,34.98,-3,-4.76,1.54,75,18.73333333,33.01333333,0,0
23-06-2025 04:00,4,0,4,0,73,27.7,34.37,0,0,0,0,0,54,34.37,79,19.53,36.52,-6,8.17,-2.15,78,23.84,35.29,0,0
23-06-2025 05:00,5,0,4,0,70,25.21,35.15,0,0,0,0,0,53,35.15,73,27.7,34.37,-3,-2.49,0.78,74,24.14666667,35.34666667,0,0
23-06-2025 06:00,6,0,4,0,72,44.64,19.54,0,0,0,0,0,52,44.64,70,25.21,35.15,2,19.43,-15.61,71.66666667,32.51666667,29.68666667,0,0
23-06-2025 07:00,7,0,4,0,86,35.95,38.49,0,0,0,0,0,51,38.49,72,44.64,19.54,14,-8.69,18.95,76,35.26666667,31.06,0,0
23-06-2025 08:00,8,0,4,0,85,37.35,21.88,0,0,0,0,0,50,37.35,86,35.95,38.49,-1,1.4,-16.61,81,39.31333333,26.63666667,0,0
23-06-2025 09:00,9,0,4,1,85,38.96,29.4,0,0,0,0,0,49,38.96,85,37.35,21.88,0,1.61,7.52,85.33333333,37.42,29.92333333,0,0
23-06-2025 10:00,10,0,4,1,74,39.81,24.38,0,0,0,0,0,48,39.81,85,38.96,29.4,-11,0.85,-5.02,81.33333333,38.70666667,25.22,0,0
23-06-2025 11:00,11,0,4,1,83,29.65,31.99,0,0,0,0,0,49,31.99,74,39.81,24.38,9,-10.16,7.61,80.66666667,36.14,28.59,0,0
23-06-2025 12:00,12,0,4,1,86,28.38,31.77,0,0,0,0,0,48,31.77,83,29.65,31.99,3,-1.27,-0.22,81,32.61333333,29.38,0,0
23-06-2025 13:00,13,0,4,1,85,14.17,36.17,0,0,0,0,0,49,36.17,86,28.38,31.77,-1,-14.21,4.4,84.66666667,24.06666667,33.31,0,0
23-06-2025 14:00,14,0,4,1,70,36.43,18.14,0,0,0,0,0,48,36.43,85,14.17,36.17,-15,22.26,-18.03,80.33333333,26.32666667,28.69333333,0,0
23-06-2025 15:00,15,0,4,1,85,30.03,33.96,0,0,0,0,0,49,33.96,70,36.43,18.14,15,-6.4,15.82,80,26.87666667,29.42333333,0,0
23-06-2025 16:00,16,0,4,1,81,27.01,28.91,0,0,0,0,0,48,28.91,85,30.03,33.96,-4,-3.02,-5.05,78.66666667,31.15666667,27.00333333,0,0
23-06-2025 17:00,17,0,4,1,81,23.82,34.32,0,0,0,0,0,49,34.32,81,27.01,28.91,0,-3.19,5.41,82.33333333,26.95333333,32.39666667,0,0
23-06-2025 18:00,18,0,4,1,82,24.48,38.99,0,0,0,0,0,48,38.99,81,23.82,34.32,1,0.66,4.67,81.33333333,25.10333333,34.07333333,0,0
23-06-2025 19:00,19,0,4,1,92,36.85,33.8,0,0,0,0,0,48,36.85,82,24.48,38.99,10,12.37,-5.19,85,28.38333333,35.70333333,0,0
23-06-2025 20:00,20,0,4,0,70,12.19,29.5,0,0,0,0,0,49,29.5,92,36.85,33.8,-22,-24.66,-4.3,81.33333333,24.50666667,34.09666667,0,0
23-06-2025 21:00,21,0,4,0,61,14.31,21.62,0,0,0,0,0,50,21.62,70,12.19,29.5,-9,2.12,-7.88,74.33333333,21.11666667,28.30666667,0,0
23-06-2025 22:00,22,0,4,0,70,31.29,20.88,0,0,0,0,0,51,31.29,61,14.31,21.62,9,16.98,-0.74,67,19.26333333,24,0,0
23-06-2025 23:00,23,0,4,0,84,47.72,19.76,0,0,0,0,0,52,47.72,70,31.29,20.88,14,16.43,-1.12,71.66666667,31.10666667,20.75333333,0,0
24-06-2025 00:00,0,1,4,0,75,23.48,19.3,0,0,0,0,0,34,23.48,84,47.72,19.76,-9,-24.24,-0.46,76.33333333,34.16333333,19.98,0,0
24-06-2025 01:00,1,1,4,0,77,45.92,17.3,0,0,0,0,0,33,45.92,75,23.48,19.3,2,22.44,-2,78.66666667,39.04,18.78666667,0,0
24-06-2025 02:00,2,1,4,0,75,31.36,25.63,0,0,0,0,0,32,31.36,77,45.92,17.3,-2,-14.56,8.33,75.66666667,33.58666667,20.74333333,0,0
24-06-2025 03:00,3,1,4,0,78,25.71,28.6,0,0,0,0,0,31,28.6,75,31.36,25.63,3,-5.65,2.97,76.66666667,34.33,23.84333333,0,0
24-06-2025 04:00,4,1,4,0,80,16.41,34.21,0,0,0,0,0,30,34.21,78,25.71,28.6,2,-9.3,5.61,77.66666667,24.49333333,29.48,0,0
24-06-2025 05:00,5,1,4,0,95,24.42,50.39,0,0,0,0,0,29,50.39,80,16.41,34.21,15,8.01,16.18,84.33333333,22.18,37.73333333,0,0
24-06-2025 06:00,6,1,4,0,90,39.19,43.14,0,0,0,0,0,28,43.14,95,24.42,50.39,-5,14.77,-7.25,88.33333333,26.67333333,42.58,0,0
24-06-2025 07:00,7,1,4,0,72,12.36,9.73,0,0,0,0,0,27,12.36,90,39.19,43.14,-18,-26.83,-33.41,85.66666667,25.32333333,34.42,0,0
24-06-2025 08:00,8,1,4,0,81,33.14,18.49,0,0,0,0,0,26,33.14,72,12.36,9.73,9,20.78,8.76,81,28.23,23.78666667,0,0
24-06-2025 09:00,9,1,4,1,82,28.76,35.18,0,0,0,0,0,25,35.18,81,33.14,18.49,1,-4.38,16.69,78.33333333,24.75333333,21.13333333,0,0
24-06-2025 10:00,10,1,4,1,82,41.63,23.38,0,0,0,0,0,24,41.63,82,28.76,35.18,0,12.87,-11.8,81.66666667,34.51,25.68333333,0,0
24-06-2025 11:00,11,1,4,1,86,46.12,23.53,0,0,0,0,0,25,46.12,82,41.63,23.38,4,4.49,0.15,83.33333333,38.83666667,27.36333333,0,0
24-06-2025 12:00,12,1,4,1,67,22.73,15.84,0,0,0,0,0,24,22.73,86,46.12,23.53,-19,-23.39,-7.69,78.33333333,36.82666667,20.91666667,0,0
24-06-2025 13:00,13,1,4,1,83,32.63,12.79,0,0,0,0,0,25,32.63,67,22.73,15.84,16,9.9,-3.05,78.66666667,33.82666667,17.38666667,0,0
24-06-2025 14:00,14,1,4,1,74,28.61,20.65,0,0,0,0,0,24,28.61,83,32.63,12.79,-9,-4.02,7.86,74.66666667,27.99,16.42666667,0,0
24-06-2025 15:00,15,1,4,1,91,27.84,27.86,0,0,0,0,0,25,27.86,74,28.61,20.65,17,-0.77,7.21,82.66666667,29.69333333,20.43333333,0,0
24-06-2025 16:00,16,1,4,1,75,27.76,26.01,0,0,0,0,0,24,27.76,91,27.84,27.86,-16,-0.08,-1.85,80,28.07,24.84,0,0
24-06-2025 17:00,17,1,4,1,84,51,50.02,0,0,0,0,0,25,51,75,27.76,26.01,9,23.24,24.01,83.33333333,35.53333333,34.63,0,0
24-06-2025 18:00,18,1,4,1,72,19.65,15.17,0,0,0,0,0,24,19.65,84,51,50.02,-12,-31.35,-34.85,77,32.80333333,30.4,0,0
24-06-2025 19:00,19,1,4,1,79,27.93,31.87,0,0,0,0,0,24,31.87,72,19.65,15.17,7,8.28,16.7,78.33333333,32.86,32.35333333,0,0
24-06-2025 20:00,20,1,4,0,77,25.51,25.48,0,0,0,0,0,25,25.51,79,27.93,31.87,-2,-2.42,-6.39,76,24.36333333,24.17333333,0,0
24-06-2025 21:00,21,1,4,0,74,36.42,25.75,0,0,0,0,0,26,36.42,77,25.51,25.48,-3,10.91,0.27,76.66666667,29.95333333,27.7,0,0
24-06-2025 22:00,22,1,4,0,82,51.02,21.99,0,0,0,0,0,27,51.02,74,36.42,25.75,8,14.6,-3.76,77.66666667,37.65,24.40666667,0,0
24-06-2025 23:00,23,1,4,0,87,32.05,26.44,0,0,0,0,0,28,32.05,82,51.02,21.99,5,-18.97,4.45,81,39.83,24.72666667,0,0
25-06-2025 00:00,0,2,4,0,87,38.65,28.25,0,0,0,0,0,10,38.65,87,32.05,26.44,0,6.6,1.81,85.33333333,40.57333333,25.56,0,0
25-06-2025 01:00,1,2,4,0,80,45.09,34,0,0,0,0,0,9,45.09,87,38.65,28.25,-7,6.44,5.75,84.66666667,38.59666667,29.56333333,0,0
25-06-2025 02:00,2,2,4,0,78,39.38,26.74,0,0,0,0,0,8,39.38,80,45.09,34,-2,-5.71,-7.26,81.66666667,41.04,29.66333333,0,0
25-06-2025 03:00,3,2,4,0,70,30.38,23.86,0,0,0,0,0,7,30.38,78,39.38,26.74,-8,-9,-2.88,76,38.28333333,28.2,0,0
25-06-2025 04:00,4,2,4,0,80,31.54,21.53,0,0,0,0,0,6,31.54,70,30.38,23.86,10,1.16,-2.33,76,33.76666667,24.04333333,0,0
25-06-2025 05:00,5,2,4,0,81,16.57,28.82,0,0,0,0,0,5,28.82,80,31.54,21.53,1,-14.97,7.29,77,26.16333333,24.73666667,0,0
25-06-2025 06:00,6,2,4,0,73,26.05,21.58,0,0,0,0,0,4,26.05,81,16.57,28.82,-8,9.48,-7.24,78,24.72,23.97666667,0,0
25-06-2025 07:00,7,2,4,0,72,38.25,14.05,0,0,0,0,0,3,38.25,73,26.05,21.58,-1,12.2,-7.53,75.33333333,26.95666667,21.48333333,0,0
25-06-2025 08:00,8,2,4,0,75,35.94,30.54,0,0,0,0,0,2,35.94,72,38.25,14.05,3,-2.31,16.49,73.33333333,33.41333333,22.05666667,0,0
25-06-2025 09:00,9,2,4,1,84,26.65,25.44,0,0,0,0,0,1,26.65,75,35.94,30.54,9,-9.29,-5.1,77,33.61333333,23.34333333,0,0
25-06-2025 10:00,10,2,4,1,184,82.04,64.34,1,1,0,0,0.9,0,82.04,84,26.65,25.44,100,55.39,38.9,114.3333333,48.21,40.10666667,0,0
25-06-2025 11:00,11,2,4,1,201,73.14,72.82,1,1,0,0,0.9,1,73.14,184,82.04,64.34,17,-8.9,8.48,156.3333333,60.61,54.2,0,1
25-06-2025 12:00,12,2,4,1,268,100,89.15,1,1,0,0,0.9,0,100,201,73.14,72.82,67,26.86,16.33,217.6666667,85.06,75.43666667,1,0
25-06-2025 13:00,13,2,4,1,81,39.79,38.42,0,0,0,0,0,1,39.79,268,100,89.15,-187,-60.21,-50.73,183.3333333,70.97666667,66.79666667,0,1
25-06-2025 14:00,14,2,4,1,207,87.32,73.28,1,0,0,1,0.7,0,87.32,81,39.79,38.42,126,47.53,34.86,185.3333333,75.70333333,66.95,1,0
25-06-2025 15:00,15,2,4,1,169,57.18,55.47,1,0,0,1,0.7,1,57.18,207,87.32,73.28,-38,-30.14,-17.81,152.3333333,61.43,55.72333333,0,1
25-06-2025 16:00,16,2,4,1,265,100,82.01,1,0,0,1,0.7,0,100,169,57.18,55.47,96,42.82,26.54,213.6666667,81.5,70.25333333,1,0
25-06-2025 17:00,17,2,4,1,80,28.81,32.94,0,0,0,0,0,1,32.94,265,100,82.01,-185,-71.19,-49.07,171.3333333,61.99666667,56.80666667,0,1
25-06-2025 18:00,18,2,4,1,250,89.92,82.01,1,0,1,0,0.8,0,89.92,80,28.81,32.94,170,61.11,49.07,198.3333333,72.91,65.65333333,1,0
25-06-2025 19:00,19,2,4,1,214,77.63,71.61,1,0,1,0,0.8,0,77.63,250,89.92,82.01,-36,-12.29,-10.4,181.3333333,65.45333333,62.18666667,0,0
25-06-2025 20:00,20,2,4,0,79,46.68,31.08,0,0,0,0,0,1,46.68,214,77.63,71.61,-135,-30.95,-40.53,181,71.41,61.56666667,0,0
25-06-2025 21:00,21,2,4,0,83,26.44,28.7,0,0,0,0,0,2,28.7,79,46.68,31.08,4,-20.24,-2.38,125.3333333,50.25,43.79666667,0,0
25-06-2025 22:00,22,2,4,0,80,34.89,16.27,0,0,0,0,0,3,34.89,83,26.44,28.7,-3,8.45,-12.43,80.66666667,36.00333333,25.35,0,0
25-06-2025 23:00,23,2,4,0,84,37.41,30.94,0,0,0,0,0,4,37.41,80,34.89,16.27,4,2.52,14.67,82.33333333,32.91333333,25.30333333,0,0
26-06-2025 00:00,0,3,4,0,73,47.91,35.42,0,0,0,0,0,106,47.91,84,37.41,30.94,-11,10.5,4.48,79,40.07,27.54333333,0,0
26-06-2025 01:00,1,3,4,0,80,30.2,19.3,0,0,0,0,0,105,30.2,73,47.91,35.42,7,-17.71,-16.12,79,38.50666667,28.55333333,0,0
26-06-2025 02:00,2,3,4,0,69,22.33,12.54,0,0,0,0,0,104,22.33,80,30.2,19.3,-11,-7.87,-6.76,74,33.48,22.42,0,0
26-06-2025 03:00,3,3,4,0,84,53.15,29.45,0,0,0,0,0,103,53.15,69,22.33,12.54,15,30.82,16.91,77.66666667,35.22666667,20.43,0,0
